AGEP,PINCP,SEX,ESR,PUMA
60.592644,70457.27,2,1,2800
79.00752,6579.803,2,6,2101
57.165337,30885.064,2,2,3211
50.85748,18126.344,2,3,2904
60.315098,37695.52,1,1,2902
41.7795,33628.746,1,1,3004
17.672226,146.39491,2,1,3100
62.56125,61626.527,2,6,2907
28.260239,14951.869,2,1,3005
34.778175,129688.91,1,1,3201
64.57445,31707.645,2,1,2400
50.621964,202453.66,1,1,3201
54.39298,56137.94,1,1,3300
38.584625,73851.81,1,1,1002
62.582756,63577.58,1,6,2903
33.236267,32122.96,2,1,1002
45.139786,47528.82,1,1,200
18.006378,1023.2432,1,1,100
62.81155,24087.664,1,6,1200
67.526764,83305.69,2,1,2902
36.821804,58349.94,2,1,3001
41.23835,82455.2,2,1,2905
72.92469,22927.902,2,6,1701
53.374935,65260.39,1,1,1900
58.89297,30856.271,2,1,1900
74.81612,125384.01,1,6,3203
74.806854,73998.1,1,6,400
63.87943,0.07876834,1,6,1802
31.012016,0.10048795,1,6,2102
36.093758,12586.448,2,1,1003
28.858675,34486.652,1,1,2907
69.66436,72432.97,1,1,3205
63.951794,13641.167,1,6,600
28.433294,18154.682,1,1,2101
43.027462,25173.908,2,1,3204
72.25234,18363.424,1,6,2904
55.608433,44043.47,2,1,1002
56.731182,39364.48,2,1,2101
15.464664,0.0,2,6,2901
26.69247,7949.1387,2,6,700
64.919395,145107.88,1,1,300
52.880135,24379.703,1,1,3211
28.751673,27350.979,1,1,3100
71.25334,41467.348,2,1,3211
57.862804,40591.074,1,1,1100
66.31175,43189.797,2,6,2902
49.66973,114748.52,1,1,1600
32.874184,59317.523,1,1,3005
59.92211,35517.195,1,1,600
41.71837,98714.96,1,1,1704
29.615623,26616.303,1,3,1002
36.100975,25046.625,1,1,300
66.79018,45021.438,1,1,3001
70.62716,29483.227,2,6,1400
33.500397,7154.4214,1,6,2300
28.593246,41086.84,2,1,2702
38.294235,18874.861,2,1,1001
19.197495,0.0,1,6,801
40.265533,0.0,2,6,1200
30.369097,71709.414,1,1,1001
28.07097,15996.019,2,1,1600
23.662674,2449.0671,2,1,2702
49.943413,78768.68,1,1,2906
29.68028,20871.424,2,6,3208
74.70454,40666.438,1,6,1600
53.66848,39110.695,1,6,3212
65.08912,42754.49,2,1,3006
16.910133,2755.8303,2,1,2500
71.238914,13105.4375,1,6,3006
55.699562,56759.78,1,1,3100
58.785793,170911.88,1,1,801
38.524426,31412.705,1,1,400
37.567436,26278.117,2,1,3100
78.74434,43362.027,1,6,2200
61.935566,57318.99,1,6,2200
51.17659,61441.26,2,1,3006
48.284554,1471.2528,2,1,3204
40.45302,43641.484,1,1,1701
29.954168,1715.0553,1,3,500
61.39852,26602.143,1,1,1300
75.90274,41958.203,1,1,2400
57.407757,74753.23,2,1,300
78.301125,28721.914,1,6,1900
39.54011,74404.36,2,1,2800
60.23999,30180.871,1,1,2500
23.260214,0.0,1,6,2800
68.943115,95858.625,1,6,2702
39.596035,52110.76,2,1,3204
30.60647,52999.19,2,1,2908
59.640064,12831.36,2,1,400
55.999058,12367.602,1,6,400
37.964035,0.0,2,3,3206
63.40591,41531.582,2,1,1702
27.102276,57617.58,2,1,3205
33.962692,53946.53,1,1,2903
48.347908,18064.076,2,6,600
18.334,0.041302186,1,6,1801
59.179943,3823.7688,2,6,3005
28.85824,12941.58,1,1,1802
43.108208,132461.89,1,1,3202
84.8005,11817.061,2,6,1600
58.80519,22231.994,2,1,2500
57.41251,268089.2,1,1,2702
62.736202,41616.31,2,1,1300
52.06318,60115.62,1,1,900
26.556583,0.026842238,1,6,2902
66.26128,41979.734,1,6,1100
43.14864,2031.103,1,1,1003
38.25486,105235.234,1,1,3201
18.10233,5135.8345,2,1,2000
80.65908,7001.2764,2,6,100
18.147648,0.036203414,1,6,3001
50.947704,50844.695,1,1,3003
53.687244,88064.125,1,1,2903
74.856415,33987.316,1,6,2300
29.236105,19321.975,1,1,3003
26.589298,35412.984,1,1,1600
53.00083,41734.273,2,1,3206
36.29839,10000.327,1,1,1100
60.829605,0.09618396,1,6,1802
20.184814,0.052142892,2,3,2703
55.375896,0.0,1,6,1200
58.941303,0.025844842,2,6,3005
58.69088,37935.562,1,1,3209
52.88779,9922.817,2,6,400
39.9708,33074.703,1,1,1100
58.034878,0.004704061,1,3,3001
47.299423,108327.56,1,1,2500
31.12677,79680.24,1,1,1701
56.057953,0.030327497,2,6,500
88.091034,4971.0054,1,6,3204
61.15485,25843.152,2,6,2500
24.308628,7728.2964,2,1,2906
18.60092,18936.906,2,1,2904
40.477406,11751.412,2,6,3004
65.1088,74971.195,2,2,3211
73.69444,177892.22,1,6,3003
48.541496,73506.87,1,1,3202
58.231815,36078.004,2,6,1500
18.306705,7946.3643,1,1,2500
17.340717,2605.023,2,6,500
35.168785,36767.188,1,1,3100
63.511024,9246.528,1,6,2701
78.98887,0.031860504,1,6,300
45.096775,55785.113,2,1,1802
64.98618,36427.41,1,6,100
19.536629,20050.73,2,1,1001
24.959345,8150.1377,2,6,1600
39.7654,63798.85,2,1,2101
61.437614,25098.467,1,1,600
64.141266,35467.03,1,6,400
68.03306,81843.336,1,1,1100
39.95748,66279.195,2,1,1100
76.30145,137563.77,1,6,1801
53.99967,27885.688,1,1,3002
60.93127,3100.8794,2,6,1702
50.962784,14533.314,2,1,3205
79.22789,11188.83,2,6,1704
43.500782,66876.1,1,1,1701
18.373898,0.0,1,6,1200
41.284676,0.06900938,1,3,3005
59.411163,1328.7505,1,6,1003
28.513819,42548.46,1,1,1002
36.376434,54610.41,2,1,1004
69.36726,139002.0,1,1,1704
18.464573,9656.245,2,1,3006
44.066067,29538.982,2,1,3204
73.16787,24876.65,2,6,1300
70.95633,16916.164,2,6,3211
60.828205,41716.367,1,1,3209
22.069284,19046.416,1,1,2200
88.37456,28664.775,1,6,1703
35.70126,61111.727,1,1,2703
31.560755,37467.566,2,1,1704
55.270363,25582.895,1,1,200
56.65697,38162.03,2,1,1600
37.27422,33344.484,1,1,3206
59.024364,19972.766,1,1,300
51.854214,0.0,1,6,1300
55.820618,5859.941,2,1,2906
61.379658,9183.0205,2,6,2300
67.09311,28099.447,2,2,600
66.3443,46921.8,1,6,600
59.789677,42055.23,2,1,2906
45.851654,50104.594,1,1,3210
74.23533,54918.92,1,1,1801
78.28175,45997.863,1,6,1200
63.96578,23871.547,1,6,3213
42.10239,57127.164,1,1,2300
50.26547,0.10519453,2,6,2903
29.35036,75303.76,1,1,3201
59.75699,39377.36,1,1,700
42.619682,35241.094,2,1,2101
81.24474,104879.16,1,6,1701
65.22634,33380.246,1,6,100
35.30784,51593.164,1,1,2902
25.105593,28057.54,1,1,1100
48.632477,67349.87,2,1,2800
22.765488,20039.375,1,1,2908
66.21813,37570.617,1,6,1704
22.940622,12549.326,2,1,1900
34.27204,39610.547,1,1,3207
45.109596,29090.576,1,6,2702
36.297188,110974.16,2,1,2906
69.23942,50465.85,2,1,1400
59.946323,102403.41,1,1,3202
52.02809,84118.4,1,1,3100
36.107143,1122.3186,2,6,1300
59.879288,24603.775,2,1,802
37.25167,35871.805,1,1,1003
77.1142,77639.08,2,6,3202
77.03184,14542.216,2,6,1600
56.05075,18398.887,2,3,700
66.20144,32076.275,1,6,2800
17.371334,0.0,1,6,2905
52.034763,21804.775,1,1,3006
71.641335,41562.406,2,6,802
60.59532,29161.383,1,6,1300
46.122356,27774.795,2,1,3212
66.56001,16258.29,2,1,500
18.654734,13835.663,2,1,1100
77.34915,70886.81,1,1,2901
52.38257,12032.614,2,2,2907
71.84737,7431.2134,2,6,3003
40.26841,10135.934,2,6,1600
72.41,144850.98,2,6,1900
65.38719,36439.43,2,6,2908
56.66166,8988.969,2,1,1704
71.00492,4204.649,2,6,801
67.04002,0.089532465,2,6,801
39.33747,527.7536,1,6,3005
29.663774,74947.17,2,1,2000
56.04398,41501.527,1,1,500
45.197357,6311.4937,1,1,3005
58.1469,131635.9,1,1,3205
18.686201,0.0,1,6,2400
49.291653,157006.28,1,1,3201
54.955074,22261.484,1,6,100
78.66322,32372.318,2,6,1600
69.13327,24577.932,2,6,200
88.96805,90878.16,2,6,500
68.23328,19064.172,2,6,1802
57.78743,274332.94,1,1,2905
57.619133,117572.62,2,1,3005
17.134651,707.0011,2,1,500
35.87507,107561.76,1,1,1801
58.088943,57018.36,2,1,100
87.72235,27234.135,1,6,1701
61.431053,12060.476,2,6,2300
61.747604,0.0,2,6,1500
28.53668,49805.977,2,1,2908
78.729355,21980.832,2,6,2400
44.25506,33967.645,2,1,1002
70.58101,37102.098,1,6,700
79.493965,17630.56,1,6,400
54.02341,0.04864484,2,6,1300
62.208065,122500.61,1,1,2800
47.052555,36647.773,2,1,3201
68.02237,24564.48,1,6,801
85.92406,27352.727,1,6,1900
40.160778,42471.555,1,1,200
18.761425,0.0,2,6,2500
63.175022,12681.75,2,6,600
27.620373,50533.277,2,1,2702
79.44703,56712.06,1,6,3006
54.66155,24077.512,1,1,3006
71.18114,7492.084,2,6,3208
74.085556,78901.6,1,6,2902
47.386803,30932.229,2,1,100
44.963432,64360.16,2,1,1001
73.42108,25124.236,2,6,2903
73.22066,14857.68,2,6,801
65.81734,22634.768,1,1,600
51.177307,0.0,2,6,400
49.41556,47618.062,1,1,2905
42.840065,34591.367,1,3,1300
67.02779,5245.6436,2,6,1701
65.84419,8833.056,2,6,3002
55.921314,6243.487,2,6,200
19.060013,1736.3867,1,1,2902
58.37859,16064.956,2,6,1200
31.668852,21875.617,2,3,1200
61.379154,26004.922,2,6,2907
36.036182,47532.766,1,1,1001
82.48561,62767.27,2,6,2701
59.38901,7785.5015,1,6,2901
17.078396,0.0,1,6,300
33.838654,31809.443,1,1,3300
32.60389,5937.4263,2,1,1704
37.24755,2010.3495,2,1,2703
81.29358,10741.615,1,6,1300
54.64198,29888.814,1,6,1200
69.84475,14994.225,1,6,1300
67.44112,9231.248,1,6,3204
62.40305,79593.36,1,1,2702
44.096313,78932.54,1,1,3207
61.11839,183004.31,1,1,3002
15.827824,0.00022700024,2,6,500
47.60756,60746.984,1,1,2903
58.267303,30629.863,2,1,1002
67.99237,72324.734,2,3,1200
53.769676,154225.05,1,4,200
62.068672,21271.246,2,1,200
58.78762,55065.77,1,1,2400
36.070686,50736.094,2,1,200
51.425896,36435.227,1,1,700
58.605747,289787.94,1,1,2906
57.52318,7981.3433,2,2,2500
62.41017,45322.48,1,1,2300
69.82885,823.5612,2,6,2702
73.76541,26636.566,2,6,400
57.09283,65363.664,2,1,1704
84.96504,34441.39,2,6,1600
69.16826,64403.203,1,6,3206
24.868895,12518.604,1,1,2600
24.20167,25158.691,1,1,1801
18.801464,0.0265857,1,6,3207
33.410507,0.0,2,3,2600
71.74566,30023.777,1,6,300
68.78818,37137.215,1,6,3204
57.016056,55877.92,1,6,1500
61.199455,0.08568644,2,6,3004
94.282,32825.004,2,6,3002
33.01654,109421.42,1,1,700
61.99768,35553.152,1,1,3209
20.300764,0.0,1,6,500
58.434956,69947.78,1,3,3213
70.53255,88589.586,2,6,1704
31.187672,17261.428,2,1,600
58.642597,100594.586,2,1,2701
42.66293,16041.133,1,6,900
21.286427,0.0,2,6,2000
38.947426,0.08704261,1,6,2906
55.728176,45921.16,2,1,2800
15.139923,0.029152,1,6,3006
31.671469,29537.996,2,1,3204
39.548862,11613.883,2,1,600
68.0256,17774.932,2,1,1801
50.818634,84092.25,1,1,802
55.271828,9424.109,2,1,500
45.140846,0.848443,1,1,2901
44.395954,22702.76,2,1,2901
59.34983,77817.36,1,1,2500
59.64119,83905.76,2,1,100
64.828354,28517.912,2,1,600
97.02934,22563.168,2,6,2102
52.066475,129576.77,1,1,1704
73.71455,30033.113,2,1,100
17.967041,3866.5774,2,1,3204
22.007025,19383.566,1,1,2000
69.14898,12809.18,2,6,700
34.510326,7368.321,1,6,1100
91.59589,69970.53,2,6,3202
30.291145,17462.846,1,1,2400
65.18772,24686.322,2,6,2908
19.11218,4869.0522,2,1,1702
26.391687,7427.883,2,1,1802
55.68847,37081.05,2,1,600
19.272173,10861.033,2,1,2907
15.81142,0.010188155,2,6,3003
38.670097,30330.252,1,1,3202
48.005867,60224.19,2,1,2300
36.983482,83659.02,1,1,3206
29.20509,17073.938,2,1,1900
69.75542,40331.996,2,1,400
56.933067,139654.28,1,6,3211
71.70207,10251.19,2,6,400
27.345392,16685.572,1,1,500
74.72611,13674.435,1,6,1002
71.88901,15192.775,2,6,1701
61.648434,34996.16,1,1,600
60.70377,15528.556,1,6,600
62.58873,55279.4,2,3,3207
34.40033,22972.64,2,3,2703
66.081604,0.0,1,6,2101
46.326023,0.041496843,2,6,3208
30.580261,57194.76,2,1,1002
68.043976,13273.445,1,6,1200
35.521446,81447.945,2,1,2908
41.28687,0.05073005,2,6,600
80.27321,19005.969,2,6,3002
19.011978,18607.934,2,1,2904
70.20533,19798.38,2,6,900
90.4485,47181.84,2,6,3207
47.655838,44258.887,2,1,1002
52.999706,0.04452369,2,6,2300
32.395996,26317.469,2,1,3210
19.030388,0.0434315,2,6,802
41.82784,16484.438,2,1,2400
68.4626,40342.844,2,2,2400
24.832087,24082.174,2,1,1500
64.28664,38949.223,1,1,100
50.430054,0.018331585,2,6,2200
33.872555,40187.82,1,1,400
74.765305,12866.825,2,6,1900
34.02353,49192.902,1,1,1002
56.16012,106642.28,1,1,1003
66.268166,0.09281355,2,6,3203
59.439346,83633.5,2,6,1500
48.32627,29925.209,2,1,2908
43.7891,54748.08,1,1,2200
18.378338,5735.141,2,1,300
81.20143,9776.159,1,6,1400
77.89904,12508.805,2,6,1300
61.076897,62333.41,1,1,2903
37.73816,49045.344,2,1,3206
42.986515,37079.0,1,1,1702
75.29043,48206.547,1,6,1400
29.265148,20895.604,1,1,200
20.708937,4774.4565,1,3,100
60.792038,0.036766842,2,6,1001
89.078865,22739.143,1,6,3205
76.95046,35773.04,2,6,400
44.409786,51378.934,2,1,900
72.795044,8392.633,1,6,3211
17.062244,0.0,1,6,1200
48.400967,41222.09,1,1,3006
68.477066,36982.62,2,1,2701
19.74762,187.28378,1,1,801
59.83934,56628.45,2,6,3006
17.172413,1310.0,1,1,3001
47.79605,12197.952,1,1,2000
30.404345,12615.616,2,1,3001
25.216923,22231.273,1,1,1200
39.728477,33642.06,2,1,3201
26.069168,22934.572,2,1,1500
50.449913,38404.79,2,1,100
18.496975,0.06923369,2,6,2903
41.118374,85797.8,1,1,1704
51.028606,31852.217,1,1,400
37.94668,89355.875,2,1,3207
71.58438,19572.861,1,6,3203
40.028664,35996.86,2,1,400
61.949837,42375.95,2,1,500
30.128466,36279.402,2,1,3207
57.33401,33915.176,1,1,1300
67.78523,26062.05,2,6,500
58.178967,0.009243511,2,6,100
45.87558,71915.36,1,1,1004
30.951586,16152.234,2,1,2908
65.78425,64710.668,2,1,1400
68.71976,57363.777,1,6,2000
27.48775,27747.102,2,1,3002
69.21911,23574.55,2,6,100
23.41275,20645.377,2,1,2500
64.74695,128275.805,1,1,2800
22.468828,9787.121,1,1,1500
23.562622,10522.177,1,2,2703
29.948124,34651.562,1,1,2101
18.940165,15656.252,1,6,3211
71.58508,59391.223,1,6,2906
72.01872,15326.669,2,6,1600
72.15851,18164.883,2,6,2200
43.27126,86421.016,2,1,2600
30.273796,71547.66,1,1,2908
60.448578,8116.0522,1,6,3205
64.1288,10894.638,1,6,2102
64.91254,51131.496,2,1,700
55.28344,22395.367,2,1,1704
78.33636,39249.62,1,6,1703
25.864855,17468.36,2,1,100
66.736465,9509.552,1,6,2101
22.6704,0.013079566,1,6,1701
20.756563,5550.785,2,6,2702
69.33063,26727.08,1,6,100
64.09491,59282.12,1,1,801
65.97005,82413.23,2,6,400
46.784225,29610.031,2,1,3004
76.33897,10976.564,2,6,200
76.43499,30450.621,2,6,2703
40.82164,34776.242,1,1,200
38.29639,88769.13,1,1,1801
20.306696,4007.6328,1,1,1801
55.149387,61909.52,2,1,1300
57.49727,141209.44,1,1,3201
74.49339,51706.56,1,6,900
26.169062,25401.84,2,1,2300
65.94112,46749.92,1,6,3206
51.199345,21097.754,1,1,500
40.799847,15376.2,1,6,700
32.078297,102514.89,1,1,3003
21.085234,0.0,2,6,3001
38.521133,38890.316,1,3,2500
58.280178,16964.666,2,1,1400
57.111855,2155.4622,1,6,3202
64.37953,30052.568,2,3,1002
56.690758,25009.127,2,1,2901
36.73984,48581.35,1,1,1200
47.1869,0.0005780937,2,6,200
49.481728,0.01565375,2,6,1500
30.146513,60093.152,2,1,2903
44.22351,2823.0105,1,6,2908
85.331535,73515.21,1,6,700
66.58638,18587.555,1,6,1100
47.408295,48440.895,1,1,2102
22.200306,8177.8975,2,1,1200
26.554047,11149.213,1,1,801
80.54256,44269.184,1,6,2300
32.4374,37371.496,1,1,100
73.0245,42902.145,2,6,2000
64.078285,15027.884,2,6,2600
26.334345,8304.288,1,1,1900
65.111984,19020.422,1,6,1003
83.96395,17164.096,2,6,400
40.041054,27658.646,2,1,3211
27.357525,11328.616,2,1,1802
21.115505,6090.962,1,1,1100
21.538145,0.0,1,6,2702
71.20434,21670.828,1,6,2300
81.567245,18399.256,2,6,2500
52.90503,67361.11,1,1,2800
34.202026,108179.31,1,1,2702
77.58011,19994.568,1,6,2902
48.228794,12186.114,2,3,900
22.88567,456.84454,2,3,2902
53.362217,24172.582,2,6,1801
65.694214,113890.83,1,1,3001
59.655266,50057.12,1,1,200
31.879446,71915.016,2,1,1001
60.141876,116783.44,1,1,1100
55.781742,25939.627,1,1,802
23.909742,22542.562,1,1,600
64.11132,40390.387,2,1,1003
20.004925,449.3972,2,6,3003
72.71242,10117.563,1,6,1703
26.843353,49685.758,1,1,1801
35.88768,18942.85,2,1,600
83.06212,40672.684,2,6,1500
71.73103,0.019899268,2,6,3204
48.242348,16379.438,2,1,1704
69.38923,9316.791,1,1,1704
66.440544,8014.5264,2,6,1900
51.024696,0.0,2,6,2400
24.91191,0.2191123,2,3,500
19.869688,5051.1626,1,6,2908
47.296303,11373.122,1,6,1400
28.984938,116087.98,1,1,2907
32.574303,18280.822,1,1,2703
64.61908,0.080244645,2,6,3213
58.502846,16912.68,2,6,900
32.436802,33667.125,1,1,3208
48.829136,167474.3,1,1,100
29.948334,31481.654,1,1,3300
45.94725,29607.604,2,1,2906
41.09633,19009.867,2,1,2908
17.839146,1155.0776,1,1,3211
21.969381,7638.67,2,6,1600
52.716824,74257.76,1,1,2906
63.997643,41561.457,2,1,2902
33.024857,16459.02,2,1,3209
46.605877,72094.586,1,1,2300
27.373259,55037.84,1,1,3211
58.645344,0.006586692,2,6,1500
68.488655,18716.273,2,6,3100
16.673504,0.12431843,2,6,1002
74.77389,16108.206,2,6,1500
48.906513,0.046548802,1,6,3211
47.625153,21936.705,2,3,3205
44.28662,41375.7,2,1,2101
29.968008,6064.4346,1,6,3208
49.036037,108938.19,1,1,2908
48.998253,20284.52,2,1,2600
53.65619,52509.26,1,1,2908
44.86926,70878.63,1,1,1500
36.902298,10074.078,1,1,1701
69.696304,45461.05,1,6,300
67.04859,25511.846,2,1,2907
78.84168,11354.123,1,6,700
62.654476,11.414588,1,6,2102
66.875786,997.74347,2,6,1001
68.669395,215730.89,2,1,1701
58.124676,5432.8325,2,6,1702
47.278584,90388.586,2,1,2000
25.416248,12237.022,2,1,100
17.485744,0.10238394,2,6,1900
54.45842,13708.32,1,6,3210
60.18798,21742.312,1,1,1500
27.421627,9635.729,1,1,3211
61.975063,45676.953,1,1,600
26.797508,3115.9226,2,3,1703
74.6783,32219.885,2,6,3211
31.357746,12251.818,2,1,3201
48.788307,88417.06,1,1,2906
42.51302,13995.067,1,3,3209
73.04878,98630.55,1,6,2300
23.023535,3522.6663,1,1,400
40.75507,26847.178,2,1,1704
29.19804,74392.3,2,1,1400
55.12001,0.053956598,1,6,100
46.224186,23390.148,1,6,600
92.12677,8839.823,2,6,3005
70.33714,55584.426,2,6,3004
39.200253,38042.73,2,2,3208
68.17382,524610.9,1,1,1900
53.87026,2758.8237,2,2,3205
56.92191,69420.65,1,1,3208
71.16411,41651.49,1,6,2908
19.418852,13872.476,2,1,700
50.156124,0.049321104,2,3,300
22.321043,5538.922,1,3,400
70.19065,53782.56,1,6,2908
55.05648,19241.758,2,1,700
85.60681,39091.79,1,6,300
51.522495,56790.43,1,1,802
37.596004,114545.59,1,1,2702
43.78538,60328.99,1,1,1400
75.089935,36615.844,1,6,3210
70.242775,46764.414,1,6,3201
55.631794,55804.805,1,1,2101
71.46572,53974.01,1,6,2904
33.865757,112043.76,1,1,2908
77.97988,14031.769,1,1,2906
63.415413,22304.477,2,1,200
29.39289,33121.293,2,1,1002
56.475792,17299.068,1,1,400
63.054558,0.0,2,6,2200
57.667862,4384.5327,1,6,2800
39.765343,73768.61,1,3,2901
40.957092,69145.64,1,1,1100
33.11206,33041.38,2,1,1200
59.99817,194400.52,1,1,2907
54.955746,110176.3,2,1,2702
65.0504,3516.482,2,6,1300
67.51814,22899.602,1,6,100
62.07788,22307.264,1,6,1900
37.253223,76629.09,1,1,1100
64.01183,15870.772,1,1,200
35.390472,61803.746,2,1,3209
19.788319,4380.0767,1,3,1704
51.923386,44806.75,2,1,1704
28.371738,50585.207,1,1,2904
34.70083,35697.48,1,1,3202
66.93062,74462.14,1,1,2902
34.36882,15279.892,1,1,3205
44.88065,0.04833387,1,6,3201
64.02737,12838.179,2,6,3100
46.660748,61500.65,2,1,1802
36.979183,67076.09,1,1,2901
65.321625,48267.914,2,1,2000
75.02363,9976.196,1,6,3005
64.79751,25940.988,2,6,1003
61.183296,57459.54,1,1,1900
23.441889,31882.943,1,1,1001
22.776896,13101.014,2,1,3204
35.556366,163454.08,1,1,3201
36.48652,0.11089655,2,6,600
78.60053,41714.1,1,6,1100
77.252426,30645.088,1,6,2000
56.30586,33443.66,1,1,2800
54.12146,114798.984,2,1,1100
24.075233,27044.154,1,1,3202
19.460234,12173.011,2,6,400
28.355574,29049.71,2,1,600
35.85178,65541.625,1,1,2000
68.636765,8288.913,1,6,3213
45.179813,48976.117,1,1,200
60.32186,78220.86,1,1,200
73.87314,13400.723,1,6,500
22.387676,0.050655898,1,6,1400
80.40506,43583.34,1,6,400
78.50334,36234.656,1,6,1900
36.44385,143362.75,1,1,2600
43.49162,56772.883,1,1,1704
27.500277,116213.92,1,1,2906
35.06177,36541.92,2,2,400
41.401585,21046.146,1,6,1004
17.605282,0.05700151,2,6,700
33.921803,84285.03,1,1,100
90.71082,36456.6,2,6,2200
28.728859,914.7035,2,3,1801
30.326214,39511.543,2,1,1801
38.428493,26638.549,2,1,500
41.688446,18991.256,1,1,2600
41.823364,56311.89,1,1,1400
56.15759,19979.146,2,6,400
35.049393,27350.797,2,1,2701
19.852177,0.077554025,2,6,2500
24.355814,0.02293846,1,6,100
59.38192,71842.97,2,1,2300
61.655872,121757.63,1,1,3001
18.94669,21018.143,1,6,2702
41.275845,17117.766,2,6,3201
41.45553,0.03549808,2,6,100
34.78996,18229.844,1,1,300
19.82356,0.0015585634,2,6,3204
44.215115,77312.72,1,1,3003
41.20608,19780.469,1,1,1500
43.680885,3368.5059,1,3,3209
35.952164,30691.3,1,6,3206
26.086441,14878.3545,1,1,3300
68.423294,51895.72,1,1,2906
52.88789,0.043263342,2,6,2902
69.66643,28328.459,2,6,1701
60.44828,25570.625,2,1,3202
30.02561,70809.65,2,1,2902
62.254124,36163.883,1,6,3209
18.401157,6590.204,2,1,1300
73.19631,14597.688,2,6,2300
53.778202,4123.6587,2,1,1500
55.951893,18886.656,1,6,1500
26.284414,14555.411,2,1,3204
46.604225,28367.281,1,6,3004
61.996704,18118.168,1,6,200
62.01573,167512.16,1,1,500
56.00379,46441.832,1,1,1200
83.48037,67461.52,1,6,1900
83.6358,0.024009198,2,6,2907
62.889244,97720.39,1,1,801
67.69429,123764.84,1,1,3001
38.42466,38567.39,1,1,2701
59.77289,21013.754,1,1,1400
19.534582,0.04961035,2,6,400
35.328403,111677.1,1,1,1002
68.49504,24762.44,1,6,1300
58.519417,0.12250032,2,6,500
52.94109,36257.887,2,1,2600
83.73134,47096.6,2,6,2903
67.53863,46657.41,1,6,1002
37.22746,79072.3,1,1,2101
27.393044,38553.195,1,1,3202
65.10013,17365.156,2,6,2200
60.376877,175581.42,1,1,3004
45.939655,28358.248,1,6,1801
69.31395,17266.63,2,6,600
31.857702,68246.47,1,1,1600
75.7858,33109.51,2,1,3003
25.398937,18957.11,1,1,2200
31.342312,50849.445,2,1,1002
61.63269,24303.79,1,6,2400
44.537647,17506.986,1,1,200
66.113716,16225.002,2,1,900
64.36492,17110.6,1,6,1801
67.46297,57731.324,1,6,2703
74.50019,1451.2946,2,6,2600
17.861946,1734.239,2,1,2800
42.27053,47882.098,2,1,1400
73.79762,46101.508,1,6,300
44.41194,46236.64,2,1,500
34.927917,68598.055,2,1,3004
22.275389,17460.064,2,1,3100
54.960743,0.058009017,2,3,200
64.9427,19207.71,1,6,100
72.28,37631.188,1,6,3005
30.28464,37964.555,2,1,1001
50.95805,70776.3,1,1,900
35.14117,19054.047,2,1,1500
46.83319,51667.223,1,1,2600
51.5965,0.050312273,2,6,1500
72.511536,11703.026,2,6,300
36.62993,43474.74,1,1,1704
47.298103,50369.348,1,1,3207
19.092333,0.0,2,6,1801
39.331547,0.026223524,2,6,1702
18.9883,4466.0854,2,1,2702
45.769035,16235.435,1,1,802
48.608463,44242.133,2,1,2200
18.641823,0.021622315,2,3,3202
54.8611,4900.1016,1,6,500
36.22069,0.023014557,1,6,2902
99.0,12944.333,2,6,2905
51.07152,0.011706634,1,3,1600
52.185368,53241.195,1,1,1704
61.931824,24361.133,2,1,2101
56.43677,0.0,1,6,2800
51.496964,30858.42,2,3,3004
63.960075,60641.926,2,6,3202
72.21629,28574.457,2,6,3100
83.145454,58555.867,1,6,100
69.47439,20761.24,1,6,2800
55.754826,7133.3667,2,1,1600
62.443073,45037.24,2,1,1300
69.711815,3573.7998,1,6,400
52.080444,11606.209,1,1,1400
58.307556,69702.59,2,1,2400
81.836876,10278.064,2,6,2901
33.15741,45504.82,2,1,3300
57.24288,49966.31,1,1,300
62.92492,22114.395,2,1,3005
66.09657,17399.406,2,6,200
59.015236,8021.417,2,6,200
50.265057,67000.91,2,1,2101
30.090673,34256.797,2,1,2800
79.13901,101877.39,1,1,1600
54.16259,39854.652,1,1,3204
17.67683,5818.891,1,1,3201
19.227684,2739.2551,1,1,2905
71.86966,5630.109,2,6,3003
57.913837,0.0,1,6,2000
53.42007,3066.6687,2,6,3001
