bldg_id,PUMA,AGEP,PINCP,SEX,ESR,price_tier
UnitedStates_030223203_650809,3209,56.4403,17349.264,1,6,3
1154829392,3210,54.540302,10191.091,2,6,2
225789484,3202,63.71608,24955.043,1,6,5
UnitedStates_030223203_171762,3210,38.335747,53413.91,1,1,5
UnitedStates_030223203_1066977,3210,53.662033,6887.0645,1,1,2
823791824,3202,45.17807,26358.287,2,6,5
225789484,3202,27.246159,20504.016,2,1,5
225789484,3202,58.363247,275.21054,2,6,5
416197041,3213,13.585529,9048.261,1,6,2
UnitedStates_030223203_167635,3209,46.859165,16308.343,1,1,3
1164451237,3209,53.60031,0.0,2,6,1
225789484,3202,56.607124,74768.84,2,1,5
58431587,3211,38.92712,21260.658,1,1,3
439633864,3203,45.750347,15.42639,2,6,1
1119467346,3209,26.154137,16.512678,1,1,1
375478680,3212,46.459606,4556.7197,2,6,2
1268704289,3211,34.004658,5829.947,2,1,2
UnitedStates_030223203_984183,3208,25.574614,4960.126,1,1,2
717902785,3202,28.67336,79358.09,1,1,5
439633857,3203,55.929874,108471.26,1,1,5
823791824,3202,33.45867,77840.07,1,1,5
623452485,3211,41.348183,9019.8955,1,1,2
69021564,3211,79.39699,5391.914,2,6,2
762783729,3208,91.53299,10081.172,1,6,2
717902788,3202,43.562786,9083.973,1,1,5
823791824,3202,54.228104,12056.036,2,1,5
717902785,3202,56.77744,119334.984,1,1,5
439633866,3203,10.153313,27473.408,2,2,4
225789484,3202,38.703335,0.0,2,6,5
439633864,3203,69.635376,0.0,2,6,1
439633851,3203,47.43174,42921.582,1,1,4
399080903,3208,43.182743,19156.504,1,6,3
UnitedStates_030223203_899998,3210,70.29075,4068.6245,1,6,2
UnitedStates_030223203_50145,3210,68.03783,60122.617,2,6,5
UnitedStates_030223203_799837,3210,65.33289,7157.5273,1,6,2
714496681,3208,25.462862,0.0,2,6,1
58366895,3213,42.666927,32510.092,1,1,3
714667241,3208,17.431494,18726.164,1,1,3
105506811,3211,68.854324,131970.39,2,6,5
416748676,3213,81.30214,75297.15,1,1,4
58477872,3209,28.923018,4636.549,2,1,1
225789484,3202,33.68507,69223.766,2,1,5
439633867,3203,27.739437,0.0,2,6,1
717902785,3202,43.34185,78640.7,2,1,5
439633857,3203,49.669044,115402.164,2,1,5
900536818,3208,27.062965,0.6776229,1,6,1
439633877,3212,90.32054,19718.18,2,6,3
439633858,3203,53.10894,26782.988,1,6,3
851724741,3208,47.995136,28337.727,2,1,4
823791824,3202,83.60539,64692.65,2,6,5
UnitedStates_030223203_773060,3209,30.903063,33411.08,2,1,4
UnitedStates_030223203_1068096,3209,14.8097,31263.688,1,2,3
823791824,3202,52.31785,138474.08,2,1,5
58828234,3211,25.597029,19773.32,2,1,3
734564326,3210,50.698288,105657.49,2,6,5
935192987,3209,75.27392,18320.094,1,6,3
865148957,3211,34.046825,6747.3403,2,6,2
823791824,3202,66.24809,43346.562,2,6,5
439633861,3203,66.79022,12359.901,2,6,2
225789484,3202,52.59908,100242.64,1,1,5
903236619,3211,24.223343,30250.693,1,1,4
225789484,3202,92.279144,55173.637,2,6,5
717902788,3202,25.84915,38472.098,2,1,5
UnitedStates_030223212_151067,3213,32.339027,26160.242,2,1,3
1020931925,3202,22.806873,40.851776,2,6,5
949862900,3211,23.410131,123354.06,1,1,5
1154397032,3210,28.481579,31.828037,2,6,1
225789484,3202,25.76182,10861.986,1,1,5
438021258,3211,58.650665,19831.3,2,6,3
1157936654,3212,30.579664,8891.227,2,6,2
823791824,3202,33.08785,93393.85,2,1,5
762076300,3208,80.21593,30945.123,2,6,4
415872279,3213,73.77787,46380.66,2,1,4
1179984872,3208,32.197685,44698.258,1,1,4
936788250,3208,89.97919,7887.481,2,6,2
58366895,3213,35.8694,26945.371,2,1,3
UnitedStates_030223203_244431,3210,41.532223,9019.112,1,1,3
225789484,3202,88.990295,30932.523,2,6,5
1188341478,3210,55.893974,61227.934,1,3,5
58366895,3213,55.526405,37297.047,1,6,3
225789484,3202,26.337425,67781.266,2,1,5
717902785,3202,28.321974,90913.0,1,1,5
1289791513,3208,58.585854,61259.94,2,1,5
380520284,3211,78.87336,21995.51,2,6,3
727496677,3208,45.948486,21705.66,2,6,3
374585674,3212,50.600906,4978.066,2,6,2
UnitedStates_030223203_150492,3209,32.326424,14738.97,2,1,2
UnitedStates_030223203_906517,3209,66.15811,20762.963,2,1,3
348412000,3212,33.266235,0.29357916,2,6,1
UnitedStates_030223203_138871,3210,25.445635,7348.998,2,1,2
UnitedStates_030223203_549864,3210,78.24263,16632.617,2,6,2
439633853,3203,50.236065,9063.756,2,1,2
58366895,3213,52.352932,20794.83,2,1,3
330937113,3210,48.362633,4219.278,1,1,2
225789484,3202,29.54933,16029.647,2,1,5
1038059504,3212,87.69381,7523.334,1,6,2
823791824,3202,53.254303,57463.54,2,1,5
180727469,3209,38.761356,1117.1941,1,1,1
409620411,3213,67.57614,120452.2,2,1,5
1276260456,3211,12.334099,0.0,2,6,1
UnitedStates_030223212_125288,3210,27.931925,0.8290993,1,6,1
59439942,3211,36.93279,10192.461,2,6,2
59450266,3211,61.023037,224530.58,2,1,5
972620628,3211,60.940155,9140.988,2,6,2
856670822,3211,39.86221,28215.268,2,6,3
106384978,3213,8.860859,3999.9524,1,6,2
375584509,3212,50.574474,6245.5835,2,6,2
58473032,3213,80.07356,473.99005,2,6,1
717902785,3202,84.38225,56685.184,2,6,5
59123830,3211,69.05961,6221.9424,1,6,2
1027129688,3213,42.672516,34013.938,2,1,4
58431587,3211,63.71069,19683.383,1,6,3
UnitedStates_030223203_223684,3209,53.427586,36375.508,2,1,4
1029004223,3213,77.20551,13619.626,1,6,2
758787655,3208,41.65405,0.0,2,6,1
561051082,3211,51.793858,98899.37,2,1,4
UnitedStates_030223203_39094,3210,53.407524,4407.504,1,6,2
882009514,3208,50.246483,34841.14,1,6,4
415881936,3213,58.893936,57392.285,2,1,4
UnitedStates_030223203_478671,3209,63.179283,21724.777,1,6,3
439633853,3203,58.690826,9532.018,2,6,2
UnitedStates_030223203_272899,3203,80.65355,54055.61,2,6,4
UnitedStates_030223203_577926,3210,31.850838,8821.976,1,6,2
714496748,3208,47.26337,59868.633,2,1,5
439633868,3203,34.13759,1661.346,2,6,1
439633858,3203,69.80644,27876.328,2,6,3
UnitedStates_030223203_723175,3212,31.508884,6554.6284,2,6,2
UnitedStates_030223203_983139,3210,67.495674,66634.12,2,6,5
320304860,3211,91.854355,5545.3237,2,6,2
439633864,3203,75.17654,18.863512,2,6,1
835053107,3213,52.115112,255802.2,1,1,5
375478663,3212,41.89013,4880.9243,2,6,2
823791824,3202,94.91292,60753.53,2,6,5
823791824,3202,54.996353,34362.88,2,6,5
UnitedStates_030223203_1062307,3208,46.594345,49412.06,2,1,5
717902788,3202,44.962025,81932.29,2,1,5
1134092695,3210,42.879547,15012.999,2,6,3
58366895,3213,68.91324,20974.01,2,1,3
225789484,3202,6.4557037,0.0,2,6,5
881454109,3211,80.63279,7674.08,2,6,2
1080866861,3213,61.420887,6326.1577,2,3,2
69000335,3211,52.59489,75449.47,1,1,5
114191479,3211,82.68799,5531.251,2,1,2
417943086,3211,49.046932,11980.716,1,6,2
623425591,3213,68.030106,8751.453,2,3,2
1027129693,3213,61.851036,2534.9172,2,6,1
1153792606,3209,54.82143,13142.425,1,6,2
69139723,3211,56.505096,6804.382,1,6,2
439633867,3203,45.77586,0.0,1,6,1
1118802632,3210,79.9187,79029.7,2,6,5
58366895,3213,89.652245,24341.879,2,6,3
439633864,3203,66.772736,0.0,2,6,1
823791824,3202,76.926506,56916.6,2,6,5
1227232085,3212,59.016457,36776.094,1,1,5
438022565,3211,67.80576,14244.734,1,6,3
866897487,3208,38.89441,0.66822904,1,6,1
59449707,3211,56.255566,27906.625,2,6,3
439633864,3203,31.789991,7.7366867,1,6,1
439633864,3203,36.58776,0.0,1,6,1
UnitedStates_030223203_428106,3210,28.486313,66596.38,1,1,5
439633867,3203,29.600912,0.24053626,1,6,1
823791824,3202,77.291626,125900.56,2,6,5
439633867,3203,16.647385,589.04425,1,1,1
439633868,3203,23.368708,1354.9219,2,6,1
439633857,3203,34.761787,162033.64,1,1,5
823791824,3202,32.211945,13538.385,2,6,5
894019922,3208,48.70032,23769.52,2,1,3
384413102,3211,29.955833,17554.404,2,3,3
714496693,3208,47.157516,7542.892,2,6,2
69287488,3211,33.78646,8775.375,2,1,2
439633868,3203,64.83072,0.54088044,2,6,1
375032254,3212,44.01718,43202.61,1,1,4
379416761,3211,56.71444,15625.582,2,1,3
162766854,3212,9.17403,2085.535,2,1,2
1047450336,3213,37.59536,43488.34,1,2,3
823791824,3202,19.03992,1.0277646,2,6,5
69000360,3211,51.86216,20453.86,2,6,3
955385933,3212,19.422441,7299.308,2,1,2
1289814230,3208,58.333206,3934.9792,2,6,1
UnitedStates_030223203_250835,3209,34.100285,15557.076,2,1,2
852154423,3212,22.508581,1.4478749,1,6,1
717902785,3202,51.702435,56250.484,1,1,5
931405427,3208,33.19301,16609.488,1,1,3
162766854,3212,58.88325,6893.801,2,6,2
930334010,3208,63.023006,7297.749,2,6,2
225789484,3202,76.00424,52402.855,1,6,5
765231610,3208,52.07131,11328.844,1,6,2
1290145975,3208,26.48299,247.97264,2,1,1
1133514362,3212,48.408672,13798.37,2,6,2
439633853,3203,28.780352,10791.614,2,1,2
439633858,3203,46.22539,23999.93,2,6,3
880934535,3208,45.013252,19260.523,1,1,3
430130909,3212,51.646942,0.4516387,1,6,1
1126503471,3210,37.78833,7976.5483,1,6,2
1222792333,3210,42.27121,7629.3423,2,1,2
71187637,3211,40.855865,10781.624,2,1,2
225789484,3202,80.267235,59342.137,2,6,5
180727468,3209,93.40972,1833.8081,1,6,1
823791824,3202,26.611397,58153.445,2,1,5
852175048,3209,18.38601,8706.819,2,1,2
717902785,3202,69.064186,65602.54,2,1,5
1126503477,3210,37.096752,1.5358917,2,6,1
UnitedStates_030223212_87430,3213,57.217896,14228.698,2,6,2
439633853,3203,31.244574,6955.987,2,1,2
225789484,3202,55.021782,57099.82,1,6,5
586983793,3213,67.64215,0.14826189,2,6,1
59264067,3211,44.85372,81418.43,2,1,4
58366895,3213,52.679783,19323.504,2,1,3
702560754,3208,76.960625,0.0,2,6,1
68992695,3211,65.02174,7041.566,2,6,2
58390658,3209,31.77105,100.84929,2,6,1
865141582,3211,21.966463,12137.097,2,6,2
823791824,3202,78.91593,52111.508,1,6,5
439633861,3203,29.736883,6290.399,2,1,2
688974222,3209,33.50914,0.0,2,6,1
371992647,3211,24.490887,26.911428,2,6,1
823791824,3202,69.458855,1593.9985,2,6,5
823791824,3202,28.262283,22586.83,2,1,5
439633851,3203,35.881477,65300.297,2,1,4
784224245,3211,56.929165,47262.812,2,1,5
386882338,3213,39.902145,7836.318,1,6,2
823791824,3202,80.66802,35372.582,2,6,5
69021532,3211,68.47779,83101.445,1,6,5
6744350,3209,41.90199,1295.5743,2,3,1
409621870,3213,78.64588,18411.86,2,6,3
884335077,3208,72.60784,27033.117,2,6,3
UnitedStates_030223203_673170,3209,56.23484,8096.6455,2,6,2
439633865,3203,42.5364,0.40724486,1,6,1
439633851,3203,61.284115,49234.395,1,6,4
58366895,3213,81.29529,31451.285,2,6,3
225789484,3202,56.928585,51566.305,2,1,5
58366895,3213,39.232864,22867.324,1,1,3
1050242275,3211,14.048454,0.27183214,1,6,1
917154223,3208,28.70284,73067.1,1,1,5
59449682,3211,73.816666,32754.207,2,6,4
1241744789,3209,67.17991,26394.736,1,6,4
225789484,3202,46.507397,88497.375,2,1,5
439633861,3203,48.861233,7773.518,1,1,2
59288227,3211,70.58154,11138.488,2,6,2
UnitedStates_030223203_761576,3210,69.305695,0.0,1,6,1
439633867,3203,33.79059,386.8823,1,1,1
1028662749,3213,61.572845,36844.094,2,6,3
1027129695,3213,43.441788,0.16430286,2,6,1
1134836644,3209,57.102165,12805.845,2,6,2
1027129701,3213,52.97187,0.0,2,6,1
823791824,3202,69.83247,27479.906,2,6,5
717902785,3202,86.3295,26460.293,1,6,5
439633853,3203,34.83143,8262.707,1,1,2
823791824,3202,23.694118,5.7861814,1,6,5
409624698,3213,59.365585,75214.11,1,6,4
686982329,3211,52.82296,6861.0874,2,6,2
1222792933,3210,35.469795,21842.2,2,6,4
1134102512,3210,75.460915,5574.0986,2,6,2
439633851,3203,53.36194,53425.625,2,1,4
UnitedStates_030223203_55542,3210,49.73733,5933.69,1,1,2
439633864,3203,49.88508,1.7669047,2,6,1
58366895,3213,49.907665,16499.287,2,1,3
717902785,3202,69.82464,24298.506,2,6,5
1042501276,3209,39.79299,313.92593,1,6,1
UnitedStates_030223203_966448,3210,34.248856,44548.33,1,1,4
58366895,3213,48.197887,27140.324,2,1,3
UnitedStates_030223203_866794,3211,25.966425,2893.619,1,1,1
823791824,3202,77.08867,120204.9,1,1,5
UnitedStates_030223203_111119,3211,48.37465,2546.4807,2,6,1
UnitedStates_030223203_751922,3209,30.873755,6319.2285,1,1,2
UnitedStates_030223203_839542,3209,43.07817,62965.96,1,1,5
439633853,3203,22.324707,5267.0327,1,1,2
UnitedStates_030223203_356241,3203,39.883392,0.16163327,2,6,1
1132347512,3210,45.937485,106.1853,2,6,1
69025215,3211,31.069445,6352.9937,2,1,2
714673115,3208,20.505173,0.0,1,6,1
UnitedStates_030223203_256623,3209,70.6519,338.1766,1,6,1
676082543,3211,9.766037,3.2112956,2,6,1
707358828,3208,43.031647,62704.09,2,1,5
888363061,3209,66.61474,46299.3,2,1,4
439633853,3203,45.58305,1106.752,1,6,2
823791824,3202,36.97012,93876.69,1,1,5
225789484,3202,76.57614,83475.24,2,6,5
409624632,3213,42.95398,12956.722,1,6,2
903913630,3212,83.26626,7252.1675,2,6,2
51600820,3211,42.70005,13323.023,2,1,2
UnitedStates_030223212_113225,3213,49.491047,30675.996,1,1,3
249261813,3211,99.0,18029.258,2,6,3
225789484,3202,54.482494,2.0976,2,6,5
1027115453,3213,40.323658,99538.17,1,1,5
1138078708,3212,33.249924,0.024300259,1,6,1
58366895,3213,47.83764,27007.863,2,6,3
1027129703,3213,29.38308,0.0,2,6,1
416748745,3213,62.483273,41480.16,1,1,4
738901662,3209,63.482582,16661.354,2,6,3
439633857,3203,94.013535,91833.12,2,6,5
58436909,3213,17.992228,11974.033,2,1,2
439633864,3203,11.571968,10.975683,2,6,1
1027202803,3212,44.465485,8149.236,1,1,2
717902785,3202,29.868458,41899.5,1,1,5
UnitedStates_030223203_28550,3212,60.51961,20.081766,2,3,1
493918456,3208,58.477932,5.7030115,2,6,1
71187644,3211,65.517746,47526.33,1,6,4
416748640,3213,59.790005,10857.626,2,6,2
900559381,3208,17.893276,293.9466,2,6,1
UnitedStates_030223203_88190,3210,40.52159,20525.617,2,1,4
58366895,3213,22.85396,13894.773,2,1,3
UnitedStates_030223203_250785,3209,84.688286,0.2152689,2,6,1
526548805,3211,67.89087,14616.23,2,6,2
1050141325,3210,44.324844,95.240036,1,6,2
UnitedStates_030223203_790211,3208,44.452377,51492.74,1,1,4
58828241,3211,58.17556,29338.717,2,1,4
58414465,3212,60.05771,8883.75,1,6,2
UnitedStates_030223203_327941,3213,50.87035,21359.492,2,6,3
1065572207,3212,52.655853,5745.1772,2,6,2
1155026256,3209,42.4304,15957.711,1,1,3
763187587,3208,48.956387,60768.133,2,1,5
888667093,3209,76.66839,7590.6914,1,6,2
439633868,3203,45.28499,284.55078,2,6,1
471598521,3209,41.470554,0.7602107,2,6,1
665211371,3211,51.176346,23566.908,1,1,3
805151309,3211,32.362007,6005.0947,1,1,1
1026705263,3211,55.317783,0.0,1,6,1
UnitedStates_030223203_1038613,3213,74.08189,2341.7134,2,6,1
439633858,3203,37.98166,25771.627,2,1,3
256925483,3211,39.546867,24656.605,2,1,4
58414476,3212,73.92845,7623.9956,1,6,2
439633857,3203,42.806973,106194.21,1,3,5
439633864,3203,35.497284,0.0,2,6,1
543404629,3209,37.502502,1.3950396,2,6,1
823791824,3202,31.42165,81790.2,2,1,5
1027129694,3213,39.477978,9050.902,1,1,2
1027129701,3213,40.17105,0.73545647,2,6,1
UnitedStates_030223203_834004,3209,48.451332,14966.551,1,6,2
717902785,3202,51.779366,43731.812,2,1,5
439633861,3203,47.68551,11937.214,2,6,2
1031358774,3210,19.699276,5353.688,1,6,2
106384974,3213,32.82717,1029.6052,2,6,2
225789484,3202,41.912632,113902.56,1,1,5
UnitedStates_030223203_644244,3210,31.77285,23888.9,2,1,4
58366895,3213,97.788956,39199.492,2,6,3
825057930,3212,71.792984,12166.905,2,6,2
949111586,3209,65.55415,10030.742,2,6,2
1065162000,3212,17.867044,0.1641241,2,6,1
914744882,3208,51.317898,49923.06,2,1,5
423974326,3211,38.057556,20283.494,1,6,3
439633864,3203,59.40837,0.0,1,6,1
58366895,3213,65.183525,20571.887,1,1,3
372065872,3211,38.12176,96014.9,1,1,5
UnitedStates_030223203_966839,3210,46.034294,60796.887,1,1,5
691266089,3209,21.757057,2133.933,2,1,1
UnitedStates_030223203_694104,3210,77.801704,45027.277,1,6,5
417946116,3211,33.96078,26817.518,2,1,3
607433190,3213,49.549282,5858.6777,2,1,2
760596965,3212,12.549999,58107.93,2,1,5
586983795,3213,47.519493,8836.62,2,6,2
439633853,3203,27.922085,12855.123,2,1,2
UnitedStates_030223203_206219,3212,54.214558,29823.895,2,1,4
58366895,3213,48.632034,49539.13,1,1,3
439633863,3203,39.28512,29174.43,2,1,4
1047453584,3212,54.907143,77252.65,1,1,5
58430432,3210,36.741524,12309.151,2,1,3
1138095953,3208,91.58528,0.0,2,6,1
58431587,3211,51.75275,22073.875,2,1,3
1178695023,3213,55.208347,1083.0415,2,6,1
439633864,3203,31.036428,0.0,2,6,1
762362961,3208,30.22465,9595.11,2,6,2
439633858,3203,62.845966,19974.69,1,6,3
UnitedStates_030223203_1057067,3209,35.37761,3213.1812,2,1,1
859099877,3208,85.46261,16481.688,1,6,2
823791824,3202,46.747402,25057.281,2,6,5
UnitedStates_030223203_127294,3210,57.41729,21282.184,2,6,4
627274400,3212,62.790375,30588.266,2,6,4
512995085,3210,31.990677,3215.1157,1,6,2
439633864,3203,56.528603,0.16315418,2,6,1
717902787,3202,64.01859,34998.797,2,6,5
1020931925,3202,67.87732,61073.62,2,1,5
UnitedStates_030223212_4382,3213,48.10048,21137.773,1,6,3
439633868,3203,23.077839,0.5709045,2,6,1
644854341,3208,27.98382,2.7679172,2,6,1
UnitedStates_030223203_856173,3212,26.865593,48775.17,2,1,4
439633853,3203,49.04094,8295.746,2,6,2
UnitedStates_030223203_278424,3212,41.38259,35742.074,1,1,4
931405409,3208,75.12722,19411.0,1,6,3
439633863,3203,61.84194,75862.61,2,1,4
439633861,3203,45.494175,9231.565,1,1,2
UnitedStates_030223203_378760,3212,35.07695,20015.574,2,1,3
823791824,3202,39.013733,70403.01,1,1,5
417065660,3210,51.36958,6770.413,2,6,2
1027129693,3213,31.485172,5.8086433,2,6,1
823791824,3202,34.888897,19852.174,1,1,5
58366895,3213,50.175396,33977.4,1,6,3
180761853,3209,18.566393,0.1770604,2,6,1
439633853,3203,32.161015,10974.136,1,1,2
717902785,3202,56.308834,23553.787,2,1,5
691269919,3209,67.28268,51561.734,1,6,5
469120721,3211,58.928173,150598.11,2,6,5
882960758,3208,72.98455,42047.69,2,6,4
439633857,3203,56.081078,86555.625,2,1,5
1050558281,3212,50.481895,49853.74,2,1,5
757393679,3209,52.422615,24458.885,2,1,3
UnitedStates_030223203_55303,3210,30.579178,40962.344,2,1,5
439633864,3203,46.993763,0.5007269,2,6,1
58366895,3213,75.8674,29533.686,2,6,3
438020821,3211,55.78259,121777.02,1,1,5
155077255,3209,63.21177,58963.656,1,6,5
439633853,3203,49.95129,13918.369,2,6,2
378783763,3211,33.714993,0.0,1,6,1
1080866861,3213,31.801554,7238.7534,2,1,2
58366895,3213,46.71664,17334.645,2,6,3
59450270,3211,81.76369,30517.168,1,6,3
330297898,3211,35.312977,80919.76,2,1,5
69118071,3211,68.65832,54017.473,1,1,4
225789484,3202,28.477623,35666.92,2,1,5
415875291,3213,45.931675,13495.996,2,1,2
1228346277,3212,68.250916,134868.92,2,1,5
439633854,3203,7.3229523,411.93243,1,6,1
439633864,3203,59.024353,482.73773,1,1,1
UnitedStates_030223203_110967,3210,75.778,0.0,1,6,1
717902785,3202,51.592556,219309.44,1,1,5
375478703,3212,40.9879,13744.466,2,6,3
644854354,3208,60.320526,8075.49,1,6,2
823791824,3202,33.75059,111078.45,1,1,5
731828023,3208,74.77463,65194.203,2,1,5
823791824,3202,77.143234,15848.114,2,6,5
717902788,3202,42.228912,0.5991678,2,3,5
823791824,3202,54.74431,37854.934,1,1,5
UnitedStates_030223212_88053,3213,62.39156,89318.39,2,1,4
10011997_1,3211,58.423332,162980.88,2,1,5
439633868,3203,68.69457,150.61916,2,6,1
59288226,3211,72.82226,10.403474,2,6,1
58473032,3213,17.316996,0.0,1,6,1
UnitedStates_030223203_500746,3209,68.817825,97782.945,1,1,5
112057850,3211,40.265347,105738.234,2,1,5
289957549,3211,26.4941,54378.617,2,1,5
10011997_1,3211,21.776802,74140.016,2,1,5
225789484,3202,57.297646,64073.055,2,1,5
1027115450,3213,33.92228,0.7368953,2,6,1
880289885,3208,64.04315,12053.76,1,6,2
689204137,3209,35.886623,80.34185,1,6,1
823791824,3202,61.345444,114981.96,1,1,5
439633864,3203,45.029705,0.0,1,6,1
UnitedStates_030223203_384078,3212,69.76075,71973.47,2,1,5
58414465,3212,35.92175,8827.422,1,1,2
UnitedStates_030223203_351090,3209,41.46675,9501.393,2,1,2
58366895,3213,72.71479,49326.652,2,1,3
UnitedStates_030223203_401845,3209,83.44174,30275.314,1,6,3
58366895,3213,99.0,19045.69,1,6,3
439633864,3203,33.406906,0.5047138,2,6,1
439633864,3203,53.4573,0.20773125,2,6,1
439633857,3203,78.54714,91754.94,2,6,5
439633865,3203,32.391296,1.5946141,2,6,1
9531426,3211,29.127813,118038.87,2,1,5
UnitedStates_030223203_934033,3209,47.543427,35617.906,2,6,4
812993104,3210,32.711586,13113.289,2,6,3
439633867,3203,76.993546,0.0,1,6,1
58414465,3212,84.97652,6614.607,2,6,2
979418116,3211,64.39069,48484.43,2,1,5
439633857,3203,84.19933,102137.914,2,6,5
439633857,3203,74.42044,58046.23,2,1,5
823791824,3202,84.54201,24578.893,1,6,5
727434994,3208,59.600937,18509.275,1,1,3
546370101,3212,72.29127,1707.9966,1,6,2
823791824,3202,48.49744,97140.22,1,1,5
439633864,3203,20.157358,0.08345023,2,6,1
59288377,3213,32.798424,7325.91,1,1,2
586983795,3213,17.006557,1678.701,1,1,2
439633853,3203,25.364313,15839.606,2,1,2
58414465,3212,66.10123,10966.634,2,6,2
69021544,3211,62.658943,11667.774,2,6,2
1047450336,3213,49.0095,30465.203,1,1,3
733803322,3208,68.782326,126487.14,1,1,5
644854341,3208,29.165365,0.94731677,1,6,1
823791824,3202,24.158981,8190.215,2,6,5
375151132,3212,62.461575,7194.611,2,6,2
439633858,3203,66.6429,43063.285,1,6,3
1189738743,3212,58.93403,5283.023,2,6,2
UnitedStates_030223203_1011612,3209,36.439545,5913.7104,2,1,2
UnitedStates_030223212_80343,3210,54.985016,79949.32,1,1,5
58366895,3213,44.928062,30186.082,2,1,3
UnitedStates_030223203_373932,3209,26.506731,70488.734,2,2,5
UnitedStates_030223203_77181,3210,35.764893,19777.658,1,1,3
449410905,3210,29.861723,25426.951,2,1,4
UnitedStates_030223203_189395,3209,36.03997,11057.884,2,1,2
7767530,3209,49.547478,1108.3029,2,6,1
UnitedStates_030223203_495535,3209,27.044727,31699.752,1,1,4
UnitedStates_030223203_707004,3209,48.00006,22475.52,2,1,3
417964056,3211,35.710663,0.23536052,2,3,1
225789484,3202,93.000565,52265.1,1,6,5
823791824,3202,30.590248,27184.154,2,1,5
330937113,3210,59.2091,5920.777,1,6,2
UnitedStates_030223212_114081,3211,51.009735,26929.775,1,1,3
942267801,3209,18.833593,139.16049,2,1,1
